action_type,author.badges.0.icons.0.id,author.badges.0.icons.0.url,author.badges.0.icons.1.height,author.badges.0.icons.1.id,author.badges.0.icons.1.url,author.badges.0.icons.1.width,author.badges.0.icons.2.height,author.badges.0.icons.2.id,author.badges.0.icons.2.url,author.badges.0.icons.2.width,author.badges.0.title,author.id,author.images.0.id,author.images.0.url,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.images.2.height,author.images.2.id,author.images.2.url,author.images.2.width,author.name,emotes.0.id,emotes.0.images.0.id,emotes.0.images.0.url,emotes.0.images.1.height,emotes.0.images.1.id,emotes.0.images.1.url,emotes.0.images.1.width,emotes.0.images.2.height,emotes.0.images.2.id,emotes.0.images.2.url,emotes.0.images.2.width,emotes.0.is_custom_emoji,emotes.0.name,emotes.0.search_terms.0,emotes.0.search_terms.1,emotes.0.search_terms.2,emotes.0.search_terms.3,emotes.0.search_terms.4,emotes.0.shortcuts.0,emotes.0.shortcuts.1,emotes.0.shortcuts.2,emotes.0.shortcuts.3,emotes.1.id,emotes.1.images.0.id,emotes.1.images.0.url,emotes.1.images.1.height,emotes.1.images.1.id,emotes.1.images.1.url,emotes.1.images.1.width,emotes.1.images.2.height,emotes.1.images.2.id,emotes.1.images.2.url,emotes.1.images.2.width,emotes.1.is_custom_emoji,emotes.1.name,emotes.1.search_terms.0,emotes.1.search_terms.1,emotes.1.search_terms.2,emotes.1.search_terms.3,emotes.1.search_terms.4,emotes.1.shortcuts.0,emotes.1.shortcuts.1,emotes.1.shortcuts.2,emotes.1.shortcuts.3,emotes.2.id,emotes.2.images.0.id,emotes.2.images.0.url,emotes.2.images.1.height,emotes.2.images.1.id,emotes.2.images.1.url,emotes.2.images.1.width,emotes.2.images.2.height,emotes.2.images.2.id,emotes.2.images.2.url,emotes.2.images.2.width,emotes.2.is_custom_emoji,emotes.2.name,emotes.2.search_terms.0,emotes.2.search_terms.1,emotes.2.search_terms.2,emotes.2.search_terms.3,emotes.2.shortcuts.0,emotes.2.shortcuts.1,emotes.2.shortcuts.2,emotes.2.shortcuts.3,message,message_id,message_type,timestamp
add_chat_item,,,,,,,,,,,,UCVK-vDJNGpfSI5ztGdmwvtg,source,https://yt4.ggpht.com/ytc/AIf8zZQyoR3TvHOVCDkeY004vZCs_4DfHXmS237ftw,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZQyoR3TvHOVCDkeY004vZCs_4DfHXmS237ftw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZQyoR3TvHOVCDkeY004vZCs_4DfHXmS237ftw=s64-c-k-c0x00ffffff-no-rj,64,Anda Brunclik,UCkszU2WH9gy1mb0dV-11UJg/dv90XtfhAurw8gTgzar4DA,source,https://yt3.ggpht.com/U1TjOZlqtS58NGqQhE8VWDptPSrmJNkrbVRp_8jI4f84QqIGflq2Ibu7YmuOg5MmVYnpevc,24,24x24,https://yt3.ggpht.com/U1TjOZlqtS58NGqQhE8VWDptPSrmJNkrbVRp_8jI4f84QqIGflq2Ibu7YmuOg5MmVYnpevc=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/U1TjOZlqtS58NGqQhE8VWDptPSrmJNkrbVRp_8jI4f84QqIGflq2Ibu7YmuOg5MmVYnpevc=w48-h48-c-k-nd,48,True,:virtualhug:,virtualhug,,,,,:virtualhug:,,,,UCkszU2WH9gy1mb0dV-11UJg/uP90Xq6wNYrK8gTUoo3wAg,source,https://yt3.ggpht.com/FizHI5IYMoNql9XeP7TV3E0ffOaNKTUSXbjtJe90e1OUODJfZbWU37VqBbTh-vpyFHlFIS0,24,24x24,https://yt3.ggpht.com/FizHI5IYMoNql9XeP7TV3E0ffOaNKTUSXbjtJe90e1OUODJfZbWU37VqBbTh-vpyFHlFIS0=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/FizHI5IYMoNql9XeP7TV3E0ffOaNKTUSXbjtJe90e1OUODJfZbWU37VqBbTh-vpyFHlFIS0=w48-h48-c-k-nd,48,True,:takeout:,takeout,,,,,:takeout:,,,,UCkszU2WH9gy1mb0dV-11UJg/vQF1XpyaG_XG8gTs77bACQ,source,https://yt3.ggpht.com/y03dFcPc1B7CO20zgQYzhcRPka5Bhs6iSg57MaxJdhaLidFvvXBLf_i4_SHG7zJ_2VpBMNs,24,24x24,https://yt3.ggpht.com/y03dFcPc1B7CO20zgQYzhcRPka5Bhs6iSg57MaxJdhaLidFvvXBLf_i4_SHG7zJ_2VpBMNs=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/y03dFcPc1B7CO20zgQYzhcRPka5Bhs6iSg57MaxJdhaLidFvvXBLf_i4_SHG7zJ_2VpBMNs=w48-h48-c-k-nd,48,True,:chillwcat:,chillwcat,,,,:chillwcat:,,,,:virtualhug::takeout::chillwcat:,ChwKGkNNbjlvNkhDMVlNREZXWUwxZ0FkX1prRHNn,text_message,1704982364132903
add_chat_item,,,,,,,,,,,,UCQM6p1FYSrBxuCNE7CbKMEQ,source,https://yt4.ggpht.com/YpjlUuT1nIR0VePKx43yP6rKxmCu116_EaqnEiYyRIbQBUwNMpzRMeOF-84o9nP32DVq2EpExQ,32,32x32,https://yt4.ggpht.com/YpjlUuT1nIR0VePKx43yP6rKxmCu116_EaqnEiYyRIbQBUwNMpzRMeOF-84o9nP32DVq2EpExQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/YpjlUuT1nIR0VePKx43yP6rKxmCu116_EaqnEiYyRIbQBUwNMpzRMeOF-84o9nP32DVq2EpExQ=s64-c-k-c0x00ffffff-no-rj,64,Dim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hnn,ChwKGkNLWEp1YUhDMVlNREZSWEN3Z1FkUC1VQnZn,text_message,1704982364500470
add_chat_item,,,,,,,,,,,,UCpQvOG-S4aj6auE7xMBgaGQ,source,https://yt4.ggpht.com/pJzIcFm1I0kEYV7xgvq5AcBR6TL1gX-F4AHToS488uCNNnOJrkDZi8UT86Deivb4v6A7TfiO,32,32x32,https://yt4.ggpht.com/pJzIcFm1I0kEYV7xgvq5AcBR6TL1gX-F4AHToS488uCNNnOJrkDZi8UT86Deivb4v6A7TfiO=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/pJzIcFm1I0kEYV7xgvq5AcBR6TL1gX-F4AHToS488uCNNnOJrkDZi8UT86Deivb4v6A7TfiO=s64-c-k-c0x00ffffff-no-rj,64,Fahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walaikumus salam,ChwKGkNPTzk0S0hDMVlNREZTM0R3Z1FkOWtvSldB,text_message,1704982365162243
add_chat_item,,,,,,,,,,,,UCUd-1Tk1zkqr8qg8K34Oy3g,source,https://yt4.ggpht.com/P4oTqxv9Ukckk41cp7ZUk5uI5FXm6a6cjc5e_GaQgYZxZGioPi5G72FyEjFx1TURbwMF712RFA,32,32x32,https://yt4.ggpht.com/P4oTqxv9Ukckk41cp7ZUk5uI5FXm6a6cjc5e_GaQgYZxZGioPi5G72FyEjFx1TURbwMF712RFA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/P4oTqxv9Ukckk41cp7ZUk5uI5FXm6a6cjc5e_GaQgYZxZGioPi5G72FyEjFx1TURbwMF712RFA=s64-c-k-c0x00ffffff-no-rj,64,boy,🎣,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3a3.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3a3.svg,,,,,,False,:fishing_pole:,fishing,pole,and,fish,,:fishing_pole:,:fishing_pole_and_fish:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cutiee only has pogo subscription, she doesn't use ig bruh :fishing_pole:",ChwKGkNLUDdncUxDMVlNREZmUEN3Z1FkemlVTVdR,text_message,1704982365724666
add_chat_item,,,,,,,,,,,,UCWKHaKBaAeAcpew-tyzFC6A,source,https://yt4.ggpht.com/-AihpPx0MWA2ZAc06P5hM7-SJdXeUGa9Xsxx0q5JPHI1hELRm_aPxljws-2KKiOc4bWUU5UB2_0,32,32x32,https://yt4.ggpht.com/-AihpPx0MWA2ZAc06P5hM7-SJdXeUGa9Xsxx0q5JPHI1hELRm_aPxljws-2KKiOc4bWUU5UB2_0=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/-AihpPx0MWA2ZAc06P5hM7-SJdXeUGa9Xsxx0q5JPHI1hELRm_aPxljws-2KKiOc4bWUU5UB2_0=s64-c-k-c0x00ffffff-no-rj,64,Mr Prkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#YourMrinali hii,ChwKGkNQU1drNkxDMVlNREZmclF3Z1FkNTF3RTl3,text_message,1704982365979410
add_chat_item,,,,,,,,,,,,UCAIJfJElQU3hvjsuVmxhoVg,source,https://yt4.ggpht.com/lGyukMPlhCDDVcbJLlwM8tJLL_Na1H2-RHquaIQ74ZJTD53b7V7HNZd6BXnh7Tw-z0b5VZJjHw,32,32x32,https://yt4.ggpht.com/lGyukMPlhCDDVcbJLlwM8tJLL_Na1H2-RHquaIQ74ZJTD53b7V7HNZd6BXnh7Tw-z0b5VZJjHw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/lGyukMPlhCDDVcbJLlwM8tJLL_Na1H2-RHquaIQ74ZJTD53b7V7HNZd6BXnh7Tw-z0b5VZJjHw=s64-c-k-c0x00ffffff-no-rj,64,ben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bhai jada kam karwao koi,ChwKGkNPcVp6YUxDMVlNREZUREN3Z1FkSFNrTE1B,text_message,1704982366923164
add_chat_item,,,,,,,,,,,,UCF74QNXk67GGDtV8BxdsDGg,source,https://yt4.ggpht.com/wV9SRsGhfgqO3nvkQJzKEdBvqDunX_Lrh6rNjWCUIpk7imX9u1Fqe0wEBj0cLGE4PeynoYOHRQ,32,32x32,https://yt4.ggpht.com/wV9SRsGhfgqO3nvkQJzKEdBvqDunX_Lrh6rNjWCUIpk7imX9u1Fqe0wEBj0cLGE4PeynoYOHRQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/wV9SRsGhfgqO3nvkQJzKEdBvqDunX_Lrh6rNjWCUIpk7imX9u1Fqe0wEBj0cLGE4PeynoYOHRQ=s64-c-k-c0x00ffffff-no-rj,64,Kazama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Bhumika You are 17 ? Same lol,ChwKGkNPMnpnNlBDMVlNREZSWEN3Z1FkUC1VQnZn,text_message,1704982367815083
add_chat_item,,,,,,,,,,,,UCDGqVMvwb3h9-a2pBsHhS3Q,source,https://yt4.ggpht.com/ytc/AIf8zZRoOEh4EulAwl2n9MmImgEORt1OMh3voteK2o8OcoSayUFX28cUA9eXRLiNbniK,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZRoOEh4EulAwl2n9MmImgEORt1OMh3voteK2o8OcoSayUFX28cUA9eXRLiNbniK=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZRoOEh4EulAwl2n9MmImgEORt1OMh3voteK2o8OcoSayUFX28cUA9eXRLiNbniK=s64-c-k-c0x00ffffff-no-rj,64,Bobby Ba,🤣,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f923.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f923.svg,,,,,,False,:rolling_on_the_floor_laughing:,rolling,on,the,floor,laughing,:rolling_on_the_floor_laughing:,,,,🔪,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f52a.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f52a.svg,,,,,,False,:kitchen_knife:,kitchen,knife,hocho,,,:kitchen_knife:,:hocho:,:knife:,,,,,,,,,,,,,,,,,,,,,,,:rolling_on_the_floor_laughing::kitchen_knife:,ChwKGkNKeU9xYVBDMVlNREZlb3UxZ0FkeDA4QzB3,text_message,1704982368392053
add_chat_item,,,,,,,,,,,,UC-MplG_I0tJrMEZOK83orvQ,source,https://yt4.ggpht.com/ytc/AIf8zZRiT5PVVJJbyeebkqx_DCqmV7fmmVor412nBYegLA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZRiT5PVVJJbyeebkqx_DCqmV7fmmVor412nBYegLA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZRiT5PVVJJbyeebkqx_DCqmV7fmmVor412nBYegLA=s64-c-k-c0x00ffffff-no-rj,64,monke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHIPI CHIPI,ChwKGkNJNkg4cVBDMVlNREZWbkN3Z1Fkd1Y0RFdR,text_message,1704982369633800
add_chat_item,source,https://yt3.ggpht.com/uSJXtUUpynW5hG4rZO02pgZhZb_cfroVgzf5aK9vJTGsCJFjGNVfebZiSqnSUrXuBZH2W5LE,16,16x16,https://yt3.ggpht.com/uSJXtUUpynW5hG4rZO02pgZhZb_cfroVgzf5aK9vJTGsCJFjGNVfebZiSqnSUrXuBZH2W5LE=s16-c-k,16,32,32x32,https://yt3.ggpht.com/uSJXtUUpynW5hG4rZO02pgZhZb_cfroVgzf5aK9vJTGsCJFjGNVfebZiSqnSUrXuBZH2W5LE=s32-c-k,32,Member (2 months),UC8BHfaoAzbMypP65Y0OYzxA,source,https://yt4.ggpht.com/-Gc3moMvXs9lguiCNsScZCqL11NQvh-1qV3ufLs-4vwh3pC3Dh_1WeFZX4T9RiPrzdRCesA1nQ,32,32x32,https://yt4.ggpht.com/-Gc3moMvXs9lguiCNsScZCqL11NQvh-1qV3ufLs-4vwh3pC3Dh_1WeFZX4T9RiPrzdRCesA1nQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/-Gc3moMvXs9lguiCNsScZCqL11NQvh-1qV3ufLs-4vwh3pC3Dh_1WeFZX4T9RiPrzdRCesA1nQ=s64-c-k-c0x00ffffff-no-rj,64,Titan,🎵,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3b5.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3b5.svg,,,,,,False,:musical_note:,musical,note,,,,:musical_note:,,,,🎶,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3b6.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f3b6.svg,,,,,,False,:musical_notes:,musical,notes,,,,:musical_notes:,:notes:,,,UCSJ4gkVC6NrvII8umztf0Ow/I-P3YJTXG4il1wLTxId4,source,https://yt3.ggpht.com/Ut6m2WfMLi4KlDo-4fJhM8zuHn2AnedIzRpQ3f_1ppevsrRlOGy7Um_I5Xzf02LRMPYvdmb_Lw,24,24x24,https://yt3.ggpht.com/Ut6m2WfMLi4KlDo-4fJhM8zuHn2AnedIzRpQ3f_1ppevsrRlOGy7Um_I5Xzf02LRMPYvdmb_Lw=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/Ut6m2WfMLi4KlDo-4fJhM8zuHn2AnedIzRpQ3f_1ppevsrRlOGy7Um_I5Xzf02LRMPYvdmb_Lw=w48-h48-c-k-nd,48,True,:_lofiLofisleep:,_lofiLofisleep,lofiLofisleep,_lofisleep,lofisleep,:_lofiLofisleep:,:lofiLofisleep:,:_lofisleep:,:lofisleep:,:musical_note::musical_notes::_lofiLofisleep:,ChwKGkNKT1d1S1RDMVlNREZSWEN3Z1FkUC1VQnZn,text_message,1704982370792681
add_chat_item,,,,,,,,,,,,UCVf7ent0EPLq04aYA9mMD-A,source,https://yt4.ggpht.com/ytc/AIf8zZSVZGCLWRaN8mCd4AYCcijWCSmqXFyUWlyjli_pj0IbmNk8EsPqAJci82ODcxch,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSVZGCLWRaN8mCd4AYCcijWCSmqXFyUWlyjli_pj0IbmNk8EsPqAJci82ODcxch=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSVZGCLWRaN8mCd4AYCcijWCSmqXFyUWlyjli_pj0IbmNk8EsPqAJci82ODcxch=s64-c-k-c0x00ffffff-no-rj,64,Rose Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why are uh askingg,ChwKGkNLSFF2S1RDMVlNREZmclF3Z1FkNTF3RTl3,text_message,1704982370854752
add_chat_item,,,,,,,,,,,,UCh8s4p45k-gsWObmWw9t79A,source,https://yt4.ggpht.com/Kj2j-s72bi9JrFV0ThIbUeYClUgDcLSnYIv06RJdDIWNIhf8Q1R-_7VZxeFms0_lQcVZ74V7MQ,32,32x32,https://yt4.ggpht.com/Kj2j-s72bi9JrFV0ThIbUeYClUgDcLSnYIv06RJdDIWNIhf8Q1R-_7VZxeFms0_lQcVZ74V7MQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/Kj2j-s72bi9JrFV0ThIbUeYClUgDcLSnYIv06RJdDIWNIhf8Q1R-_7VZxeFms0_lQcVZ74V7MQ=s64-c-k-c0x00ffffff-no-rj,64,Prime,😌,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f60c.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f60c.svg,,,,,,False,:relieved_face:,relieved,face,,,,:relieved_face:,:relieved:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Fahim okay lol:relieved_face:,ChwKGkNQLXI2cVhDMVlNREZTRV9yUVlkVENzUHhR,text_message,1704982373699857
add_chat_item,,,,,,,,,,,,UCVNoUHuv9snbMXRca80ES7g,source,https://yt4.ggpht.com/VH0RlDg--0LXgWPEgIgEcpkhwj5paDomvtn3kufLI_Pr1xwgihUmdmlGYWfD9ihf28NRiWdkzA,32,32x32,https://yt4.ggpht.com/VH0RlDg--0LXgWPEgIgEcpkhwj5paDomvtn3kufLI_Pr1xwgihUmdmlGYWfD9ihf28NRiWdkzA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/VH0RlDg--0LXgWPEgIgEcpkhwj5paDomvtn3kufLI_Pr1xwgihUmdmlGYWfD9ihf28NRiWdkzA=s64-c-k-c0x00ffffff-no-rj,64,☆_𝐇𝐀𝐌𝐀𝐒_____,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wa_Wa Alyekum Assalam_______myra ___do you know me?,ChwKGkNKVGNqcWJDMVlNREZUdlN3Z1FkVUk4SExB,text_message,1704982374292152
add_chat_item,,,,,,,,,,,,UCBW1GVCzerQsv30d4ehaZww,source,https://yt4.ggpht.com/I-Ud6pMBWPRsFIcypv0eVHqz6Eb953gefJdd07zR50oBJpvfEalnE-S67B06sBQCho4FtII_Sg,32,32x32,https://yt4.ggpht.com/I-Ud6pMBWPRsFIcypv0eVHqz6Eb953gefJdd07zR50oBJpvfEalnE-S67B06sBQCho4FtII_Sg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/I-Ud6pMBWPRsFIcypv0eVHqz6Eb953gefJdd07zR50oBJpvfEalnE-S67B06sBQCho4FtII_Sg=s64-c-k-c0x00ffffff-no-rj,64,Garìma,UCkszU2WH9gy1mb0dV-11UJg/Ym5IY7-0LoqA29sPq9CAkAY,source,https://yt3.ggpht.com/MJV1k3J5s0hcUfuo78Y6MKi-apDY5NVDjO9Q7hL8fU4i0cIBgU-cU4rq4sHessJuvuGpDOjJ,24,24x24,https://yt3.ggpht.com/MJV1k3J5s0hcUfuo78Y6MKi-apDY5NVDjO9Q7hL8fU4i0cIBgU-cU4rq4sHessJuvuGpDOjJ=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/MJV1k3J5s0hcUfuo78Y6MKi-apDY5NVDjO9Q7hL8fU4i0cIBgU-cU4rq4sHessJuvuGpDOjJ=w48-h48-c-k-nd,48,True,:face-purple-smiling-tears:,face-purple-smiling-tears,,,,,:face-purple-smiling-tears:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SORRY FUTURE ME:face-purple-smiling-tears:,ChwKGkNMU0YzcWZDMVlNREZkX1J3Z1FkaTJNRVZR,text_message,1704982377695580
add_chat_item,,,,,,,,,,,,UC2tZgLOfBt2dvc-MEIkHltQ,source,https://yt4.ggpht.com/y0TpdmjZIFy0PhU1l1l-Myj0NqcF2yhotahTgFwAM-hron4Cj4kt-lAiuwGWagBYKPWkSN9EPA,32,32x32,https://yt4.ggpht.com/y0TpdmjZIFy0PhU1l1l-Myj0NqcF2yhotahTgFwAM-hron4Cj4kt-lAiuwGWagBYKPWkSN9EPA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/y0TpdmjZIFy0PhU1l1l-Myj0NqcF2yhotahTgFwAM-hron4Cj4kt-lAiuwGWagBYKPWkSN9EPA=s64-c-k-c0x00ffffff-no-rj,64,Mir ,🙃,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f643.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f643.svg,,,,,,False,:upside_down_face:,upside,down,face,,,:upside_down_face:,!:),!-:),!=),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rum better than me :upside_down_face::upside_down_face:,ChwKGkNOU1hnS2pDMVlNREZYSXUxZ0FkWjV3Q2Vn,text_message,1704982378205911
add_chat_item,,,,,,,,,,,,UCMSsZII1oPY2LPKt3K-5iKw,source,https://yt4.ggpht.com/hGNZPR6aEJjM1y7DC8xoj6EPXNbBRtoE8sN3vkoNt79eYu46jYE-YYgslsRRTV7AnvvY5T7b0g,32,32x32,https://yt4.ggpht.com/hGNZPR6aEJjM1y7DC8xoj6EPXNbBRtoE8sN3vkoNt79eYu46jYE-YYgslsRRTV7AnvvY5T7b0g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/hGNZPR6aEJjM1y7DC8xoj6EPXNbBRtoE8sN3vkoNt79eYu46jYE-YYgslsRRTV7AnvvY5T7b0g=s64-c-k-c0x00ffffff-no-rj,64,StoRmi,UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg,source,https://yt3.ggpht.com/y8ppa6GcJoRUdw7GwmjDmTAnSkeIkUptZMVQuFmFaTlF_CVIL7YP7hH7hd0TJbd8p9w67IM,24,24x24,https://yt3.ggpht.com/y8ppa6GcJoRUdw7GwmjDmTAnSkeIkUptZMVQuFmFaTlF_CVIL7YP7hH7hd0TJbd8p9w67IM=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/y8ppa6GcJoRUdw7GwmjDmTAnSkeIkUptZMVQuFmFaTlF_CVIL7YP7hH7hd0TJbd8p9w67IM=w48-h48-c-k-nd,48,True,:hand-orange-covering-eyes:,hand-orange-covering-eyes,,,,,:hand-orange-covering-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:hand-orange-covering-eyes:,ChwKGkNOeW1xNmpDMVlNREZSdkR3Z1FkdTBrUGxB,text_message,1704982378979776
